date,hour,day_of_week,month,is_weekend,is_holiday,season,temperature,rainfall,weather,promotion,local_event,previous_hour_customers,previous_day_customers,predicted_customers,actual_customers,walk_in_customers,online_reservations,takeaway_orders,delivery_orders,average_order_value,total_sales,kitchen_load,table_utilization,chef_count,waiter_count,cashier_count,cleaner_count,ingredient_chicken_kg,ingredient_rice_kg,ingredient_oil_l,ingredient_onion_kg,ingredient_tomato_kg,ingredient_cheese_kg,ingredient_milk_l,inventory_cost,supplier_delay_days,food_wastage_kg,customer_satisfaction,created_at,hour_sin,hour_cos,day_sin,day_cos,rolling_average_customers,moving_average_sales,customer_growth_rate,inventory_utilization,staff_efficiency,sales_per_customer
2024-08-23 00:00:00,16,4,8,False,False,Summer,36.0,2.82,Humid,False,,53,1454,56,57,22,10,11,14,356.67,19510.25,0.618,0.483,2,4,1,1,4.9,5.7,0.56,1.94,2.08,1.84,1.47,127.0,1.1,0.54,4.06,2024-08-23 16:00:00,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,58.0,20604.58,0.0755,2.0,7.125,342.29
2024-08-23 00:00:00,17,4,8,False,False,Summer,33.4,6.88,Cloudy,False,,57,1454,41,40,9,9,10,12,470.14,18916.7,0.365,0.335,2,3,1,1,4.8,3.78,0.36,2.09,1.07,0.87,0.98,105.39,3.5,0.88,3.98,2024-08-23 17:00:00,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,57.71,20460.8,-0.2982,2.0,5.7143,472.92
2024-08-23 00:00:00,18,4,8,False,False,Summer,32.8,9.06,Rainy,False,,40,1454,93,86,18,23,25,20,389.54,31060.53,0.873,0.732,3,5,2,2,11.0,8.34,1.14,3.02,3.09,2.53,2.3,246.91,2.6,1.63,3.72,2024-08-23 18:00:00,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,57.12,20555.01,1.15,2.0,7.1667,361.17
2024-08-23 00:00:00,19,4,8,False,False,Summer,34.9,1.46,Humid,False,City Marathon,86,1454,169,160,62,33,33,32,429.37,68054.94,1.0,0.98,5,9,3,2,17.67,10.49,1.65,8.66,6.28,5.63,4.53,412.5,0.7,1.24,3.76,2024-08-23 19:00:00,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,58.46,21664.78,0.8605,2.0,8.4211,425.34
2024-08-23 00:00:00,20,4,8,False,False,Summer,29.2,0.35,Sunny,False,,160,1454,118,119,48,23,21,27,463.16,52545.06,1.0,0.98,4,7,2,2,13.45,8.65,1.3,4.42,4.08,4.44,3.02,309.94,0.5,0.6,3.75,2024-08-23 20:00:00,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,58.42,22304.52,-0.2562,2.0,7.9333,441.56
2024-08-23 00:00:00,21,4,8,False,False,Summer,30.5,1.17,Sunny,False,,119,1454,96,107,46,16,24,21,280.7,29870.92,1.0,0.809,4,6,2,2,14.1,8.33,1.02,4.39,3.53,3.23,3.05,304.37,1.4,1.1,3.71,2024-08-23 21:00:00,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,59.25,22357.62,-0.1008,2.0,7.6429,279.17
2024-08-23 00:00:00,22,4,8,False,False,Summer,28.4,3.07,Cloudy,False,Concert at Central Park,107,1454,5,10,3,1,2,4,401.85,3740.19,0.104,0.092,1,2,1,1,0.89,0.62,0.12,0.38,0.31,0.3,0.22,21.46,0.5,1.3,4.03,2024-08-23 22:00:00,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,59.29,22371.23,-0.9065,2.0,2.0,374.02
2024-08-23 00:00:00,23,4,8,False,False,Summer,31.3,3.14,Cloudy,False,,10,1454,7,5,2,1,1,1,390.52,1976.27,0.045,0.042,1,2,1,1,0.6,0.34,0.07,0.2,0.19,0.11,0.14,13.18,0.3,1.85,3.8,2024-08-23 23:00:00,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,59.29,22379.05,-0.5,2.0,1.0,395.25
2024-08-24 00:00:00,0,5,8,True,False,Summer,29.9,5.94,Cloudy,False,,5,1423,25,18,4,4,5,5,304.77,5810.8,0.187,0.153,1,2,1,1,2.16,1.79,0.17,0.66,0.56,0.48,0.42,48.05,2.9,1.98,4.1,2024-08-24 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,59.12,22175.04,2.6,2.0,3.6,322.82
2024-08-24 00:00:00,1,5,8,True,False,Summer,27.0,0.98,Sunny,False,,18,1423,25,18,8,2,3,5,313.67,5996.99,0.192,0.151,1,2,1,1,1.87,1.83,0.26,0.55,0.65,0.6,0.5,46.18,1.9,2.64,3.82,2024-08-24 01:00:00,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,59.67,22347.75,0.0,2.0,3.6,333.17
2024-08-24 00:00:00,2,5,8,True,False,Summer,26.9,0.75,Sunny,False,,18,1423,10,5,2,1,1,1,506.94,2528.77,0.055,0.044,1,2,1,1,0.47,0.44,0.07,0.23,0.19,0.16,0.14,11.98,0.6,1.07,4.16,2024-08-24 02:00:00,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,58.96,22146.48,-0.7222,2.0,1.0,505.75
2024-08-24 00:00:00,3,5,8,True,False,Summer,28.2,0.1,Sunny,False,,5,1423,38,43,19,8,9,7,346.36,15988.2,0.489,0.387,2,3,1,1,5.34,3.63,0.47,1.33,1.31,1.5,0.72,117.44,0.0,1.28,3.79,2024-08-24 03:00:00,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,59.04,21932.57,7.6,2.0,6.1429,371.82
2024-08-24 00:00:00,4,5,8,True,False,Summer,27.7,4.58,Cloudy,False,,43,1423,23,23,11,3,3,6,359.74,8640.16,0.231,0.206,1,2,1,1,3.08,1.72,0.25,0.91,0.71,0.64,0.46,64.91,0.3,1.81,4.33,2024-08-24 04:00:00,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,59.08,21994.32,-0.4651,2.0,4.6,375.66
2024-08-24 00:00:00,5,5,8,True,False,Summer,32.2,1.77,Sunny,False,,23,1423,29,37,17,5,7,8,282.9,10423.19,0.359,0.319,2,3,1,1,4.89,2.56,0.5,1.93,1.29,0.74,0.61,102.47,1.0,1.39,3.98,2024-08-24 05:00:00,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,59.58,21947.53,0.6087,2.0,5.2857,281.71
2024-08-24 00:00:00,6,5,8,True,False,Summer,31.1,4.02,Cloudy,False,,37,1423,30,33,15,5,6,7,393.1,12810.31,0.357,0.278,1,2,1,1,3.45,3.34,0.35,1.88,0.98,1.05,0.95,84.38,0.3,2.11,4.04,2024-08-24 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,60.67,22368.92,-0.1081,2.0,6.6,388.19
2024-08-24 00:00:00,7,5,8,True,False,Summer,32.6,0.24,Cloudy,False,,33,1423,51,50,26,6,7,11,314.13,15864.75,0.453,0.449,2,3,1,1,5.03,5.49,0.59,2.25,1.34,1.37,1.09,122.17,0.8,2.4,4.04,2024-08-24 07:00:00,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,61.33,22421.0,0.5152,2.0,7.1429,317.3
2024-08-24 00:00:00,8,5,8,True,False,Summer,33.4,5.06,Cloudy,False,,50,1423,62,64,14,15,16,19,294.45,17413.36,0.592,0.545,2,4,2,1,8.63,4.31,0.76,3.41,2.97,2.41,1.49,190.99,0.3,1.4,4.06,2024-08-24 08:00:00,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,61.38,22067.62,0.28,2.0,7.1111,272.08
2024-08-24 00:00:00,9,5,8,True,False,Summer,36.3,1.75,Humid,False,,64,1423,97,91,40,16,17,18,293.65,27018.73,0.992,0.817,3,6,2,2,7.94,9.1,0.76,4.3,2.54,2.92,1.57,200.11,2.7,1.81,3.95,2024-08-24 09:00:00,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,62.33,22312.02,0.4219,2.0,7.0,296.91
2024-08-24 00:00:00,10,5,8,True,False,Summer,34.7,0.42,Humid,False,,91,1423,111,112,51,19,23,19,379.75,41074.87,1.0,0.858,4,7,2,2,13.71,11.83,0.91,3.82,4.45,2.9,2.44,303.78,3.1,1.8,4.07,2024-08-24 10:00:00,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,64.71,23310.59,0.2308,2.0,7.4667,366.74
2024-08-24 00:00:00,11,5,8,True,False,Summer,35.5,2.6,Humid,False,Concert at Central Park,112,1423,139,142,63,20,29,30,379.35,53862.44,1.0,0.98,5,8,3,2,17.1,11.45,1.97,7.61,6.34,5.28,3.93,403.52,0.9,1.63,3.98,2024-08-24 11:00:00,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,66.33,23630.93,0.2679,2.0,7.8889,379.31
2024-08-24 00:00:00,12,5,8,True,False,Summer,35.0,1.76,Humid,False,,142,1423,171,176,89,26,34,27,320.81,54766.12,1.0,0.98,6,10,3,3,14.61,16.29,1.72,9.27,4.58,4.71,5.1,376.73,0.1,1.16,4.22,2024-08-24 12:00:00,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,69.29,24578.45,0.2394,2.0,8.0,311.17
2024-08-24 00:00:00,13,5,8,True,False,Summer,33.3,2.92,Cloudy,False,,176,1423,156,147,71,21,27,28,301.01,44192.91,1.0,0.98,5,9,3,2,17.71,10.01,1.21,8.27,6.81,5.64,3.77,403.97,2.6,1.31,3.69,2024-08-24 13:00:00,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,70.38,24631.8,-0.1648,2.0,7.7368,300.63
2024-08-24 00:00:00,14,5,8,True,False,Summer,33.9,0.8,Sunny,False,,147,1423,143,149,72,25,28,24,402.47,59839.19,1.0,0.98,5,9,3,2,20.28,12.47,2.11,4.57,4.43,3.13,3.43,425.91,0.5,1.86,3.94,2024-08-24 14:00:00,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,72.71,25820.39,0.0136,2.0,7.8421,401.61
2024-08-24 00:00:00,15,5,8,True,False,Summer,33.4,0.81,Sunny,False,,149,1423,67,72,35,12,14,11,287.28,21944.47,0.726,0.554,3,4,2,1,8.05,5.8,0.89,3.96,3.05,1.78,2.07,186.9,1.4,1.96,4.08,2024-08-24 15:00:00,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,73.5,25993.76,-0.5168,2.0,7.2,304.78
2024-08-24 00:00:00,16,5,8,True,False,Summer,34.1,6.46,Humid,False,,72,1423,45,51,12,12,12,15,297.34,16295.21,0.545,0.365,2,3,1,1,7.09,3.68,0.74,2.17,1.58,1.1,1.22,148.24,1.4,1.71,4.14,2024-08-24 16:00:00,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,73.25,25859.8,-0.2917,2.0,7.2857,319.51
2024-08-24 00:00:00,17,5,8,True,False,Summer,33.4,0.6,Sunny,True,,51,1423,110,101,43,20,23,15,361.2,36038.41,1.0,0.834,3,6,2,2,8.45,7.21,1.27,3.22,4.78,3.81,1.66,219.13,0.6,2.39,3.76,2024-08-24 17:00:00,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,75.79,26573.2,0.9804,2.0,7.7692,356.82
2024-08-24 00:00:00,18,5,8,True,False,Summer,32.1,3.88,Cloudy,False,,101,1423,113,115,54,21,23,17,373.74,45033.39,1.0,0.923,4,7,2,2,9.33,11.46,1.57,6.09,5.65,2.41,3.39,252.31,2.3,0.58,4.05,2024-08-24 18:00:00,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,77.0,27155.4,0.1386,2.0,7.6667,391.59
2024-08-24 00:00:00,19,5,8,True,False,Summer,30.3,2.43,Cloudy,False,Street Fair,115,1423,213,205,94,37,40,34,391.68,77430.75,1.0,0.98,6,12,4,3,21.44,18.09,3.06,8.09,7.22,5.42,3.35,503.58,3.4,2.35,3.45,2024-08-24 19:00:00,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,78.88,27546.06,0.7826,2.0,8.2,377.71
2024-08-24 00:00:00,20,5,8,True,False,Summer,29.0,2.52,Cloudy,False,,205,1423,161,162,79,23,31,29,516.86,81591.76,1.0,0.98,5,9,3,3,13.27,11.98,1.48,7.82,4.77,4.26,3.48,328.31,0.1,0.95,4.13,2024-08-24 20:00:00,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,80.67,28756.34,-0.2098,2.0,8.1,503.65
2024-08-24 00:00:00,21,5,8,True,False,Summer,30.0,1.84,Sunny,False,,162,1423,128,131,64,19,22,26,315.28,39925.04,1.0,0.98,4,8,3,2,17.25,9.77,1.87,4.56,6.09,3.34,3.25,374.57,1.7,1.08,4.13,2024-08-24 21:00:00,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,81.67,29175.26,-0.1914,2.0,7.7059,304.77
2024-08-24 00:00:00,22,5,8,True,False,Summer,30.5,5.45,Cloudy,False,Holiday Market,131,1423,26,28,6,7,8,7,391.81,11512.69,0.263,0.225,1,2,1,1,2.38,2.24,0.36,1.42,1.07,0.81,0.7,61.53,3.9,1.62,4.21,2024-08-24 22:00:00,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,82.42,29499.12,-0.7863,2.0,5.6,411.17
2024-08-24 00:00:00,23,5,8,True,False,Summer,27.4,0.75,Cloudy,False,,28,1423,27,21,10,3,4,4,371.97,7551.58,0.216,0.191,1,2,1,1,1.9,2.19,0.18,0.96,0.92,0.79,0.34,49.13,1.4,2.23,4.22,2024-08-24 23:00:00,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,83.08,29731.42,-0.25,2.0,4.2,359.6
2024-08-25 00:00:00,0,6,8,True,False,Summer,29.3,5.9,Cloudy,False,,21,1994,15,9,1,2,2,4,325.41,2804.61,0.083,0.068,1,2,1,1,1.01,0.67,0.13,0.38,0.37,0.35,0.24,24.17,2.0,2.71,4.11,2024-08-25 00:00:00,0.0,1.0,-0.7818314824680299,0.6234898018587334,82.71,29606.16,-0.5714,2.0,1.8,311.62
2024-08-25 00:00:00,1,6,8,True,False,Summer,26.3,4.45,Cloudy,False,,9,1994,19,17,8,3,3,3,406.87,7365.09,0.188,0.14,1,2,1,1,2.21,1.29,0.25,0.94,0.74,0.47,0.3,48.71,0.5,2.32,4.28,2024-08-25 01:00:00,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,82.67,29663.17,0.8889,2.0,3.4,433.24
2024-08-25 00:00:00,2,6,8,True,False,Summer,27.4,0.57,Cloudy,False,,17,1994,19,22,10,3,3,6,363.8,8170.89,0.235,0.187,1,2,1,1,2.45,2.37,0.29,0.98,0.81,0.68,0.44,58.52,2.7,1.79,3.9,2024-08-25 02:00:00,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,83.38,29898.26,0.2941,2.0,4.4,371.4
2024-08-25 00:00:00,3,6,8,True,False,Summer,28.1,6.7,Cloudy,False,,22,1994,22,18,3,4,5,6,519.58,9474.62,0.181,0.147,1,2,1,1,2.28,1.73,0.23,0.63,0.5,0.54,0.49,50.94,0.1,2.54,4.0,2024-08-25 03:00:00,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,82.33,29626.86,-0.1818,2.0,3.6,526.37
2024-08-25 00:00:00,4,6,8,True,False,Summer,29.4,0.16,Cloudy,True,,18,1994,33,30,13,5,5,7,490.83,14266.12,0.334,0.247,1,2,1,1,2.69,2.32,0.39,1.09,0.8,1.19,0.61,68.13,2.5,1.71,3.96,2024-08-25 04:00:00,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,82.62,29861.27,0.6667,2.0,6.0,475.54
2024-08-25 00:00:00,5,6,8,True,False,Summer,30.1,0.65,Sunny,False,,30,1994,27,35,16,6,6,7,427.16,15177.74,0.322,0.266,1,2,1,1,3.33,3.24,0.34,1.27,1.69,1.37,0.73,84.39,1.8,2.31,3.96,2024-08-25 05:00:00,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,82.54,30059.38,0.1667,2.0,7.0,433.65
2024-08-25 00:00:00,6,6,8,True,False,Summer,33.8,2.67,Cloudy,False,,35,1994,19,23,11,3,4,5,382.92,8512.68,0.211,0.173,1,2,1,1,2.82,2.52,0.26,1.18,0.85,0.65,0.47,64.55,2.7,2.22,4.11,2024-08-25 06:00:00,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,82.12,29880.31,-0.3429,2.0,4.6,370.12
2024-08-25 00:00:00,7,6,8,True,False,Summer,32.6,0.58,Sunny,False,,23,1994,65,64,29,12,10,13,466.41,29033.19,0.704,0.507,2,4,2,1,5.26,5.34,0.7,2.42,3.14,1.92,1.38,136.89,1.4,1.1,4.11,2024-08-25 07:00:00,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,82.71,30428.99,1.7826,2.0,7.1111,453.64
2024-08-25 00:00:00,8,6,8,True,False,Summer,29.9,4.08,Cloudy,False,,64,1994,66,67,33,11,13,10,323.21,20170.76,0.609,0.543,2,4,2,1,7.25,7.18,0.93,2.1,1.71,1.9,1.12,169.6,0.6,1.17,3.95,2024-08-25 08:00:00,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,82.83,30543.89,0.0469,2.0,7.4444,301.06
2024-08-25 00:00:00,9,6,8,True,False,Summer,33.8,5.86,Cloudy,False,,67,1994,75,73,16,17,18,22,335.32,24476.15,0.731,0.581,3,5,2,1,9.51,4.47,1.08,3.92,3.46,2.41,1.41,210.43,0.9,0.98,4.11,2024-08-25 09:00:00,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,82.08,30437.95,0.0896,2.0,6.6364,335.29
2024-08-25 00:00:00,10,6,8,True,False,Summer,35.4,0.28,Humid,False,,73,1994,105,104,51,18,17,18,351.0,33968.55,1.0,0.748,3,6,2,2,12.43,9.68,1.4,4.8,4.66,2.46,2.55,283.42,1.8,2.02,3.72,2024-08-25 10:00:00,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,81.75,30141.85,0.4247,2.0,8.0,326.62
2024-08-25 00:00:00,11,6,8,True,False,Summer,35.6,4.77,Humid,False,,104,1994,110,106,55,13,16,22,369.96,39610.89,0.972,0.919,4,6,2,2,13.45,7.23,0.91,5.1,2.85,2.27,2.57,280.12,1.4,2.76,3.78,2024-08-25 11:00:00,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,80.25,29548.03,0.0192,2.0,7.5714,373.69
2024-08-25 00:00:00,12,6,8,True,False,Summer,39.3,3.76,Humid,True,,106,1994,193,188,85,31,37,35,487.94,96663.08,1.0,0.98,6,11,4,3,18.96,14.01,1.9,6.16,7.82,3.8,3.64,426.06,1.7,1.64,3.57,2024-08-25 12:00:00,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,80.75,31293.74,0.7736,2.0,7.8333,514.17
2024-08-25 00:00:00,13,6,8,True,False,Summer,35.2,1.6,Humid,False,,188,1994,207,191,84,32,36,39,495.92,87332.96,1.0,0.98,6,11,4,3,15.45,18.06,1.57,10.67,5.71,6.97,5.49,418.1,0.2,2.89,3.14,2024-08-25 13:00:00,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,82.58,33091.24,0.016,2.0,7.9583,457.24
2024-08-25 00:00:00,14,6,8,True,False,Summer,34.5,2.81,Humid,False,,191,1994,129,120,54,19,20,27,393.31,47192.68,1.0,0.98,4,7,2,2,15.9,12.73,1.0,6.58,3.2,3.77,1.95,347.81,1.9,1.63,3.7,2024-08-25 14:00:00,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,81.38,32564.3,-0.3717,2.0,8.0,393.27
2024-08-25 00:00:00,15,6,8,True,False,Summer,32.2,1.76,Cloudy,False,,120,1994,73,71,34,12,12,13,491.67,35728.23,0.694,0.618,3,4,2,1,8.28,7.27,0.88,3.57,2.68,1.6,1.86,190.65,1.4,1.44,4.09,2024-08-25 15:00:00,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,81.33,33138.63,-0.4083,2.0,7.1,503.21
2024-08-25 00:00:00,16,6,8,True,False,Summer,35.9,1.21,Humid,False,,71,1994,78,78,40,11,11,16,306.6,22844.18,0.845,0.685,3,5,2,1,10.11,6.71,0.93,2.45,2.37,2.28,2.1,220.41,1.2,2.29,3.98,2024-08-25 16:00:00,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,82.46,33411.5,0.0986,2.0,7.0909,292.87
2024-08-25 00:00:00,17,6,8,True,False,Summer,30.7,1.67,Sunny,False,,78,1994,75,70,33,12,14,11,294.88,21403.14,0.718,0.631,2,4,2,1,7.2,6.13,1.0,3.89,2.8,2.7,1.81,182.01,0.6,2.02,3.96,2024-08-25 17:00:00,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,81.17,32801.7,-0.1026,2.0,7.7778,305.76
2024-08-25 00:00:00,18,6,8,True,False,Summer,33.1,2.38,Cloudy,False,,70,1994,126,125,54,18,23,30,309.65,37024.34,1.0,0.98,4,7,3,2,10.54,8.03,1.51,7.29,5.51,4.22,2.63,272.94,1.5,2.15,3.76,2024-08-25 18:00:00,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,81.58,32467.99,0.7857,2.0,7.8125,296.19
2024-08-25 00:00:00,19,6,8,True,False,Summer,31.2,0.68,Cloudy,False,Holiday Market,125,1994,231,220,112,29,38,41,505.45,114248.35,1.0,0.98,7,13,4,3,25.02,16.4,2.39,12.09,8.74,6.28,3.67,564.13,0.1,2.88,3.65,2024-08-25 19:00:00,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,82.21,34002.06,0.76,2.0,8.1481,519.31
2024-08-25 00:00:00,20,6,8,True,False,Summer,30.2,2.45,Cloudy,False,,220,1994,155,156,69,22,26,39,301.14,50582.25,1.0,0.98,5,9,3,2,13.25,14.54,2.14,8.23,3.94,4.48,4.02,346.28,2.0,1.16,3.98,2024-08-25 20:00:00,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,81.96,32709.99,-0.2909,2.0,8.2105,324.25
2024-08-25 00:00:00,21,6,8,True,False,Summer,30.3,1.96,Sunny,False,,156,1994,128,124,63,18,23,20,304.83,40263.35,1.0,0.98,4,7,3,2,16.37,12.1,1.73,4.82,6.06,4.55,2.63,374.32,1.9,1.4,3.76,2024-08-25 21:00:00,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,81.67,32724.09,-0.2051,2.0,7.75,324.7
2024-08-25 00:00:00,22,6,8,True,False,Summer,28.6,1.88,Cloudy,False,,124,1994,5,5,2,1,1,1,459.68,2136.42,0.045,0.04,1,2,1,1,0.62,0.51,0.04,0.16,0.23,0.15,0.14,13.96,0.6,1.24,4.34,2024-08-25 22:00:00,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,80.71,32333.41,-0.9597,2.0,1.0,427.28
2024-08-25 00:00:00,23,6,8,True,False,Summer,28.2,5.54,Cloudy,False,,5,1994,18,5,1,1,1,2,329.56,1715.89,0.052,0.037,1,2,1,1,0.45,0.35,0.04,0.22,0.23,0.11,0.14,10.73,2.2,2.92,3.8,2024-08-25 23:00:00,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,80.04,32090.26,0.0,2.0,1.0,343.18
2024-08-26 00:00:00,0,0,8,False,False,Summer,28.7,4.45,Cloudy,False,Cricket Match Nearby,5,1921,26,27,10,5,6,6,493.84,12882.44,0.244,0.218,1,2,1,1,3.76,2.17,0.32,1.24,0.94,0.67,0.71,79.78,0.6,1.96,4.05,2024-08-26 00:00:00,0.0,1.0,0.0,1.0,80.79,32510.17,4.4,2.0,5.4,477.13
2024-08-26 00:00:00,1,0,8,False,False,Summer,27.5,9.18,Rainy,False,,27,1921,21,13,2,2,4,5,374.65,5191.34,0.119,0.118,1,2,1,1,1.49,1.03,0.14,0.63,0.58,0.4,0.34,34.39,6.0,1.87,4.22,2024-08-26 01:00:00,0.25881904510252074,0.9659258262890683,0.0,1.0,80.62,32419.59,-0.5185,2.0,2.6,399.33
2024-08-26 00:00:00,2,0,8,False,False,Summer,28.2,0.31,Cloudy,False,,13,1921,14,12,5,1,2,4,511.43,6492.61,0.137,0.094,1,2,1,1,1.22,1.06,0.15,0.58,0.55,0.38,0.25,29.86,0.9,2.09,3.95,2024-08-26 02:00:00,0.49999999999999994,0.8660254037844387,0.0,1.0,80.21,32349.67,-0.0769,2.0,2.4,541.05
2024-08-26 00:00:00,3,0,8,False,False,Summer,27.6,1.75,Sunny,False,,12,1921,28,26,10,5,4,7,425.27,11091.01,0.249,0.223,1,2,1,1,2.75,1.57,0.33,1.03,1.27,0.76,0.66,63.88,0.2,0.69,4.05,2024-08-26 03:00:00,0.7071067811865476,0.7071067811865476,0.0,1.0,80.54,32417.01,1.1667,2.0,5.2,426.58
2024-08-26 00:00:00,4,0,8,False,False,Summer,29.1,1.24,Cloudy,False,,26,1921,22,23,10,3,4,6,368.17,8853.24,0.25,0.184,1,2,1,1,2.6,2.24,0.27,1.15,0.84,0.57,0.61,60.36,0.8,2.48,3.94,2024-08-26 04:00:00,0.8660254037844386,0.5000000000000001,0.0,1.0,80.25,32191.48,-0.1154,2.0,4.6,384.92
2024-08-26 00:00:00,5,0,8,False,False,Summer,28.3,5.64,Cloudy,False,,23,1921,16,11,2,2,2,5,505.33,5524.38,0.111,0.098,1,2,1,1,1.48,1.13,0.11,0.36,0.29,0.32,0.17,31.59,1.2,2.64,4.1,2024-08-26 05:00:00,0.9659258262890683,0.25881904510252074,0.0,1.0,79.25,31789.25,-0.5217,2.0,2.2,502.22
2024-08-26 00:00:00,6,0,8,False,False,Summer,30.9,0.22,Cloudy,False,,11,1921,32,28,12,5,5,6,436.63,12031.68,0.315,0.24,1,2,1,1,3.4,1.84,0.31,1.18,1.04,0.72,0.65,73.56,2.0,2.57,4.31,2024-08-26 06:00:00,1.0,6.123233995736766e-17,0.0,1.0,79.46,31935.88,1.5455,2.0,5.6,429.7
2024-08-26 00:00:00,7,0,8,False,False,Summer,33.1,2.66,Cloudy,False,,28,1921,36,33,14,6,6,7,368.98,11259.04,0.298,0.254,1,2,1,1,4.0,3.15,0.44,1.13,1.09,1.07,0.92,91.96,2.3,1.34,4.2,2024-08-26 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,1.0,78.17,31195.29,0.1786,2.0,6.6,341.18
2024-08-26 00:00:00,8,0,8,False,False,Summer,32.2,0.65,Cloudy,False,,33,1921,59,61,25,10,11,15,281.17,16707.2,0.654,0.488,2,4,2,1,8.46,4.92,0.71,3.17,2.16,1.95,1.25,182.52,5.6,2.0,3.94,2024-08-26 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,1.0,77.92,31050.98,0.8485,2.0,6.7778,273.89
2024-08-26 00:00:00,9,0,8,False,False,Summer,34.5,3.0,Humid,False,,61,1921,54,61,24,9,12,16,302.85,19909.68,0.63,0.47,2,4,2,1,5.88,4.36,0.79,2.49,1.78,1.46,1.72,138.75,1.0,0.67,3.85,2024-08-26 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,1.0,77.42,30860.71,0.0,2.0,6.7778,326.39
